index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://pagesix.com/2024/04/01/entertainment/ben-affleck-and-jennifer-lopez-show-some-playful-pda-while-celebrating-easter-over-brunch/,https://pagesix.com/2024/04/01/entertainment/ben-affleck-and-jennifer-lopez-show-some-playful-pda-while-celebrating-easter-over-brunch/,0,pagesix.com,Ben Affleck and Jennifer Lopez show some playful PDA while celebrating Easter over brunch,The couple stepped out for a festive brunch at Brooklyn hotspot Cecconi's when Affleck was caught placing his hand on the singer's backside.,https://pagesix.com/wp-content/uploads/sites/3/2024/04/79332805.jpg?quality=75&strip=all&w=1024,2024-04-01T15:07:04Z,,"They’re hoppy and in love. 
Ben Affleck and Jennifer Lopez showed some serious PDA while celebrating Easter in New York City on Sunday.
The couple stepped out for a festive brunch at Brooklyn hotsp… [+3663 chars]",,en,'Jennifer Lopez'
https://www.foxsports.com/stories/womens-college-basketball/angel-reese-says-she-and-caitlin-clark-dont-hate-each-other-ahead-of-massive-elite-eight-day,https://www.foxsports.com/stories/womens-college-basketball/angel-reese-says-she-and-caitlin-clark-dont-hate-each-other-ahead-of-massive-elite-eight-day,0,www.foxsports.com,Angel Reese says she and Caitlin Clark 'don't hate each other' ahead of massive Elite Eight day,"LSU's title game rematch with Iowa headlines a major Elite Eight day in women's college basketball, while the UConn-USC game features two of the game's top stars.",https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2024/04/1408/814/Angel-Reese-Caitlin-Clark.jpg?ve=1&tl=1,2024-04-01T15:27:49Z,,"Following last season's watershed moment for the sport in the national title game, Monday marks another historic day for women's college basketball.
Iowa and LSU face off in the Elite Eight, marking… [+5432 chars]",,en,'Caitlin Clark'
http://www.thecut.com/article/caitlin-clark-vs-angel-reese-iowa-lsu-ncaa-basketball.html,http://www.thecut.com/article/caitlin-clark-vs-angel-reese-iowa-lsu-ncaa-basketball.html,0,www.thecut.com,Caitlin Clark and Angel Reese’s Rematch Is Must-Watch TV,Caitlin Clark and Angel Reese are going head-to-head in the March Madness Elite Eight game. The star players from Iowa and LSU are looking for a rematch following last year’s NCAA Women’s Basketball final.,https://pyxis.nymag.com/v1/imgs/9fd/584/3f5131e81a513d76025b8ba05d1a777abc-caitlin-clark--angel-reese.1x.rsocial.w1200.jpg,2024-04-01T16:25:01Z,,"If youre going to watch one game in the womens March Madness tournament (or the mens, to be honest), it should be this one. On Monday night, Iowa and Louisiana State University are going head-to-head… [+2287 chars]",,en,'Angel Reese'
https://www.foxsports.com/stories/womens-college-basketball/iowa-vs-lsu-prediction-odds-picks-caitlin-clark-angel-reese-elite-eight,https://www.foxsports.com/stories/womens-college-basketball/iowa-vs-lsu-prediction-odds-picks-caitlin-clark-angel-reese-elite-eight,0,www.foxsports.com,"Iowa vs. LSU Prediction, Odds, Picks – Caitlin Clark, Angel Reese, Elite Eight","Preview the April 1 NCAA Tournament Elite Eight matchup between the Iowa Hawkeyes and LSU Tigers women with predictions, odds, over/under, spread, betting lines and more.",https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2024/04/1408/814/mvMHauY.jpg?ve=1&tl=1,2024-04-01T19:21:15Z,,The No. 1 seed Iowa Hawkeyes (32-4) are 2.5-point favorites to earn a spot in the Final Four when they enter an NCAA Tournament Elite Eight contest against the No. 3 seed LSU Tigers (31-5) to determi… [+4234 chars],,en,'Angel Reese'
https://www.newsweek.com/ben-affleck-packs-major-pda-jennifer-lopez-easter-outing-1885742,https://www.newsweek.com/ben-affleck-packs-major-pda-jennifer-lopez-easter-outing-1885742,0,www.newsweek.com,Ben Affleck Packs on Major PDA With Jennifer Lopez During Easter Brunch Outing,Ben Affleck and Jennifer Lopez were seen in New York celebrating Easter holding hands.,https://d.newsweek.com/en/full/2371113/jennifer-lopez-ben-affleck.jpg,2024-04-01T20:46:03Z,,"Entertainment gossip and news from Newsweek's network of contributors
Ben Affleck and Jennifer Lopez showed a rare PDA moment in New York City on Sunday, March 31, as they were on their way to brunc… [+1866 chars]",,en,'Jennifer Garner'
https://time.com/6962417/synanon-fix-true-story-hbo/,https://time.com/6962417/synanon-fix-true-story-hbo/,0,time.com,HBO’s The Synanon Fix Explores How a Rehab Program Became a Cult-Like Group,"A new HBO documentary series looks at the rise and fall of Synanon, as told through former members.",https://api.time.com/wp-content/uploads/2024/03/the-synanon-fix_2.jpeg?quality=85,2024-04-01T21:01:08Z,,"What happens when a rehab program that is supposed to cure addictions becomes addictive itself? 
Thats the story of Synanon, an organization that went from providing revolutionary therapy to becomin… [+6397 chars]",,en,'Martin Luther King'
https://pagesix.com/2024/04/01/entertainment/jennifer-garner-announces-dads-death-in-emotional-tribute-with-never-before-seen-family-photos/,https://pagesix.com/2024/04/01/entertainment/jennifer-garner-announces-dads-death-in-emotional-tribute-with-never-before-seen-family-photos/,0,pagesix.com,Jennifer Garner announces dad’s death in emotional tribute with never-before-seen family photos,"The actress pinned a heartfelt tribute to her father on Instagram, revealing he died while surrounded by his loved ones as they sang ""Amazing Grace.""",https://pagesix.com/wp-content/uploads/sites/3/2024/04/79344372.jpg?quality=75&strip=all&w=1024,2024-04-01T22:15:22Z,,"Jennifer Garner is mourning the loss of her father, William, who “peacefully” died on Saturday at the age of 85. 
“We were with him, singing ‘Amazing Grace’ as he left us (did we carry him across or… [+3958 chars]",,en,'Jennifer Garner'
https://www.cbsnews.com/news/iowa-caitlin-clark-angel-reese-lsu-women-ncaa-march-madness/,https://www.cbsnews.com/news/iowa-caitlin-clark-angel-reese-lsu-women-ncaa-march-madness/,0,www.cbsnews.com,"Women's March Madness ticket prices jump as Clark, Reese square off",Fierce rivalry between Caitlin Clark and Angel Reese is fueling interest in the women's March Madness tourney and driving up ticket prices.,https://assets3.cbsnewsstatic.com/hub/i/r/2024/04/01/9a7e1766-b5b2-4d3d-8ee0-d71dcaf05e27/thumbnail/1200x630/0fa50824e6ad3177ad21e0cbf99f41c9/gettyimages-1250648632.jpg?v=3d62f4cc0092e6eb151a9685301ed284,2024-04-01T22:41:18Z,,"College hoops fans who want to watch the last four women's teams battle it out in this year's edition of the March Madness tournament in person may want to brace for sticker shock. 
On SeatGeek, the… [+2067 chars]",,en,'Angel Reese'
https://nypost.com/2024/04/01/opinion/dont-knock-trumps-bible-marketing-the-king-james-version-is-a-very-american-book/,https://nypost.com/2024/04/01/opinion/dont-knock-trumps-bible-marketing-the-king-james-version-is-a-very-american-book/,0,nypost.com,Don’t knock Trump’s Bible marketing — the King James Version is a very American book,"Of all the objectionable things Donald Trump has ever done, selling a Bible would seem to rank pretty far down the list.",https://nypost.com/wp-content/uploads/sites/2/2024/04/newspress-collage-txhu5m9ku-1712014921028.jpg?quality=75&strip=all&1712000568&w=1024,2024-04-02T00:02:42Z,,"Of all the objectionable things Donald Trump has ever done, selling a Bible would seem to rank pretty far down the list. 
Yet his marketing, along with that of Lee Greenwood, of a God Bless the USA … [+3746 chars]",,en,'Martin Luther King'
https://www.justjared.com/2024/04/01/iheartradio-music-awards-2024-complete-winners-list-revealed/,https://www.justjared.com/2024/04/01/iheartradio-music-awards-2024-complete-winners-list-revealed/,0,www.justjared.com,iHeartRadio Music Awards 2024 - Complete Winners List Revealed!,"The complete list of winners for the 2024 iHeartRadio Music Awards has been revealed! The show took place on Monday (April 1) at the Dolby Theater in Los Angeles. Beyonce, Katy Perry, Jared Leto, Cher, Meryl Streep, and many more stars were in attendance at t…",https://cdn01.justjared.com/wp-content/uploads/headlines/2024/04/iheart-winners.jpg,2024-04-02T02:10:08Z,,"The complete list of winners for the 2024 iHeartRadio Music Awards has been revealed!
The show took place on Monday (April 1) at the Dolby Theater in Los Angeles. 
Beyonce, Katy Perry, Jared Leto, … [+7800 chars]",,en,'Katy Perry'
