,phrase,label,sentiment,subjectivity,language,count
Truth Social,Truth Social,ORG,0.05069444444444444,0.2568376068376068,en,4
Sexyy Red,Sexyy Red,ORG,0.04053030303030303,0.09204545454545454,en,4
the Royal Family,the Royal Family,ORG,0.07708333333333334,0.2375,en,4
Indiana Jones,Indiana Jones,ORG,0.4291666666666667,0.2895833333333333,en,4
EU,EU,ORG,0.05113636363636363,0.18181818181818182,en,4
the Occupied Palestinian Territories,the Occupied Palestinian Territories,ORG,0.4285714285714286,0.5517857142857143,en,4
Special Rapporteur,Special Rapporteur,ORG,0.4285714285714286,0.5517857142857143,en,4
MGX,MGX,ORG,0.08065814393939394,0.2159090909090909,en,4
World Liberty Financial,World Liberty Financial,ORG,0.16561485389610392,0.22012987012987012,en,4
European Parliament,European Parliament,ORG,0.0,0.0,en,4
Saudi Pro League,Saudi Pro League,ORG,0.1,0.10833333333333334,en,4
DHS,DHS,ORG,0.0625,0.08333333333333333,en,4
Russell Brand,Russell Brand,ORG,0.06666666666666667,0.43680555555555556,en,4
Asian Champions League,Asian Champions League,ORG,-0.05,0.05,en,4
the AFC Champions League Elite,the AFC Champions League Elite,ORG,0.47361111111111115,0.4,en,4
Time,Time,ORG,0.2589285714285714,0.19642857142857142,en,4
The Hollywood Gossip,The Hollywood Gossip,ORG,0.28645833333333337,0.59375,en,4
Macquarie Capital,Macquarie Capital,ORG,-0.11712962962962963,0.16620370370370371,en,3
Chicago White Sox,Chicago White Sox,ORG,0.17777777777777778,0.16666666666666666,en,3
Liberal Party,Liberal Party,ORG,0.0,0.0,en,3
Lifetimes,Lifetimes,ORG,0.325,0.13333333333333333,en,3
Elon Musk and X,Elon Musk and X,ORG,-0.17089947089947088,0.4164021164021164,en,3
Ronaldo,Ronaldo,ORG,0.0,0.0,en,3
AP Photo/,AP Photo/,ORG,0.006031746031746033,0.1980952380952381,en,3
Met Galas,Met Galas,ORG,0.5,0.3333333333333333,en,3
Macron,Macron,ORG,-0.5333333333333333,0.3,en,3
Mediagazer,Mediagazer,ORG,0.0,0.0,en,3
Amazon MGM Studios,Amazon MGM Studios,ORG,0.11666666666666665,0.21666666666666667,en,3
the White Sox,the White Sox,ORG,0.0,0.0,en,3
American Music Awards,American Music Awards,ORG,0.0707070707070707,0.10606060606060606,en,3
BBC News,BBC News,ORG,0.16419753086419753,0.3277777777777778,en,3
Knesset,Knesset,ORG,0.0,0.06944444444444445,en,3
FAA,FAA,ORG,0.25,0.5833333333333334,en,3
WNBA,WNBA,ORG,0.26666666666666666,0.33076923076923076,en,3
Akash,Akash,ORG,0.1984848484848485,0.09494949494949495,en,3
Sky News,Sky News,ORG,0.07142857142857142,0.14285714285714285,en,3
the New York Post's,the New York Post's,ORG,0.13068181818181818,0.40151515151515155,en,3
ACL,ACL,ORG,0.0,0.0,en,3
Elon Musks Starlink,Elon Musks Starlink,ORG,0.11755050505050506,0.30303030303030304,en,3
NCAA,NCAA,ORG,0.26666666666666666,0.3,en,3
Saltillo,Saltillo,ORG,0.0,0.16666666666666666,en,3
BTC,BTC,ORG,-0.03851851851851852,0.2897530864197531,en,3
the United Nations,the United Nations,ORG,0.2380952380952381,0.2161172161172161,en,3
the Chicago White Sox,the Chicago White Sox,ORG,0.06076388888888889,0.036458333333333336,en,3
Walmart,Walmart,ORG,0.08166666666666667,0.25222222222222224,en,3
Paramount Global,Paramount Global,ORG,0.0,0.0,en,3
Tyrone,Tyrone,ORG,0.0,0.0,en,3
JEDDAH,JEDDAH,ORG,-0.06666666666666667,0.0,en,3
Hollywood Walk of Fame,Hollywood Walk of Fame,ORG,0.30666666666666664,0.26666666666666666,en,3
Sanofi,Sanofi,ORG,0.03888888888888889,0.27777777777777773,en,3
Amazon Music,Amazon Music,ORG,0.21212121212121213,0.16666666666666666,en,3
The European Commission,The European Commission,ORG,0.0,0.0,en,3
Harvard,Harvard,ORG,0.05555555555555555,0.0,en,3
Reliance Industries Ltd.,Reliance Industries Ltd.,ORG,0.04545454545454545,0.11582491582491583,en,3
Yarvin,Yarvin,ORG,0.0,0.0,en,3
Chelsea,Chelsea,ORG,0.09444444444444444,0.03333333333333333,en,3
