index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://hiphopdx.com/news/victoria-monet-gift-usher-super-bowl-lviii-jacket,https://hiphopdx.com/news/victoria-monet-gift-usher-super-bowl-lviii-jacket,0,hiphopdx.com,Victoria Monét Gifts Usher Super Bowl LVIII Jacket Ahead Of His Halftime Show Performance,Victoria Monét had a special gift for Usher to commemorate his forthcoming Super Bowl LVIII Halftime Show performance while at a recent show.,https://static.hiphopdx.com/2023/11/victoria-monet-gifts-usher-super-bowl-lviii-jacket-ahead-of-his-halftime-show-performance-1200x675.jpg,2023-12-01T09:00:15Z,https://web.archive.org/web/20231201224247/https://hiphopdx.com/news/victoria-monet-gift-usher-super-bowl-lviii-jacket,"Victoria Monét has shown her admiration for Usher by not only giving him his proverbial flowers but a tangible token of her appreciation.
On Wednesday (November 29), the On My Mama songstress was a … [+3005 chars]",,en,'Victoria Monét'
https://newrepublic.com/article/177200/senate-democrats-investigate-ivanka-trump-jared-kushner,https://newrepublic.com/article/177200/senate-democrats-investigate-ivanka-trump-jared-kushner,0,newrepublic.com,Why Aren’t Senate Democrats Investigating the Trump Family?,"With three committees they control on the case, the Republican majority
in the House of Representatives is officially engaged in a serious inquiry into
the possible impeachment of President Joe Biden. Key House Republicans, such as
Judiciary Committee Chair J…",https://images.newrepublic.com/2fee4d0e98b727af7609f01ba72e492f70635667.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2023-12-01T11:00:00Z,,"Near the end of 2022, not long before
the results of that years congressional elections gave Republicans their
ultra-narrow House majority, Maloney and Oregon Senator Ron Wyden, then and now
Senat… [+2109 chars]",,en,'Joe Biden'
https://www.aljazeera.com/news/2023/12/1/whos-attending-cop28-in-dubai-and-whos-giving-it-a,https://www.aljazeera.com/news/2023/12/1/whos-attending-cop28-in-dubai-and-whos-giving-it-a,0,www.aljazeera.com,Who’s attending COP28 in Dubai — and who’s giving it a miss?,"Modi, Sunak, Macron and multiple Middle Eastern leaders are there. Joe Biden and Xi Jinping are likely skipping it.",https://www.aljazeera.com/wp-content/uploads/2023/12/AP23335289535453-1701421544.jpg?resize=1920%2C1440,2023-12-01T12:51:49Z,,"More than a hundred world leaders are expected to attend the United Nations annual climate summit, COP28, which started in Dubai on Thursday and will continue until at least December 12.
On Thursday… [+3874 chars]",,en,'Joe Biden'
https://boingboing.net/2023/12/01/maga-speaker-mike-johnson-un-endorses-a-book-he-previously-endorsed-laden-with-conspiracy-theories-and-homophobic-content.html,https://boingboing.net/2023/12/01/maga-speaker-mike-johnson-un-endorses-a-book-he-previously-endorsed-laden-with-conspiracy-theories-and-homophobic-content.html,0,boingboing.net,"MAGA Speaker Mike Johnson un-endorses a book he previously endorsed, laden with conspiracy theories and homophobic content","Speaker of the House Mike Johnson wrote the forward to a 2022 book loaded with debunked conspiracy theories and homophobic slurs. In his foreword to Scott McKay's The Revivalist Manifesto, Johnson says the author ""has managed here to articulate well what mill…",https://i0.wp.com/boingboing.net/wp-content/uploads/2023/10/Us_rep_mike_johnson_official_photo.jpg?fit=1200%2C875&ssl=1,2023-12-01T17:03:53Z,https://web.archive.org/web/20231201170631/https://boingboing.net/2023/12/01/maga-speaker-mike-johnson-un-endorses-a-book-he-previously-endorsed-laden-with-conspiracy-theories-and-homophobic-content.html,"Speaker of the House Mike Johnson wrote the forward to a 2022 book loaded with debunked conspiracy theories and homophobic slurs. In his foreword to Scott McKay's The Revivalist Manifesto, Johnson sa… [+2092 chars]",,en,'Mike Johnson'
https://biztoc.com/x/0fb37e37373e0772,https://biztoc.com/x/0fb37e37373e0772,0,biztoc.com,“We Love You Johnny!”: Depp Gets Rock Star Treatment in Saudi Arabia,"Johnny Depp underlined his growing relationship with Saudi Arabia on Friday by taking part in a Q&A at the country’s Red Sea Film Festival in Jeddah following a screening of his feature Jeanne du Barry. The actor had been due to attend the screening itself, b…",https://c.biztoc.com/p/0fb37e37373e0772/s.webp,2023-12-01T18:22:14Z,,Johnny Depp underlined his growing relationship with Saudi Arabia on Friday by taking part in a Q&amp;A at the countrys Red Sea Film Festival in Jeddah following a screening of his feature Jeanne du … [+321 chars],,en,'Jeanne du Barry'
https://www.queerty.com/mary-trump-just-pointed-out-a-very-inconvenient-nugget-from-ivankas-testimony-in-daddys-fraud-trial-20231201,https://www.queerty.com/mary-trump-just-pointed-out-a-very-inconvenient-nugget-from-ivankas-testimony-in-daddys-fraud-trial-20231201,0,www.queerty.com,Mary Trump just pointed out a VERY inconvenient nugget from Ivanka’s testimony in daddy’s fraud trial,"""It seriously threatens the house of cards Donald has built.""",https://adabgmwwup.cloudimg.io/v7/_queerty-prodweb_/2023/11/screenshot-2023-11-30-at-45025-pm.png?auto=format&auto=compress&fit=crop&gravity=face&w=1200&h=630&force_format=jpeg&wat=1&wat_gravity=southeast&wat_pad=70,2023-12-01T19:00:00Z,,"Donald Trump‘s $250 million civil fraud trail is still underway in New York, though things are winding down. The prosecution rested its case last month. Now, the defense is currently making its argum… [+3538 chars]",,en,'Ivanka Trump'
http://www.thewrap.com/paris-hilton-paris-in-love-season-2-family-memoir-interview/,http://www.thewrap.com/paris-hilton-paris-in-love-season-2-family-memoir-interview/,0,www.thewrap.com,Paris Hilton Says ‘Paris in Love’ Season 2 Brought Family ‘Even Closer’ After Her ‘Shocking’ Memoir,"""Paris: The Memoir"" revealed hidden past traumas from abuse at her Utah boarding school to feeling “private agony” during her early 2000s abortion
The post Paris Hilton Says ‘Paris in Love’ Season 2 Brought Family ‘Even Closer’ After Her ‘Shocking’ Memoir app…",https://www.thewrap.com/wp-content/uploads/2023/12/Paris-Hilton-Paris-in-Love.jpg,2023-12-01T19:26:34Z,,"The second season of Paris Hiltons Paris in Love delves into the socialites past traumas as she prepares to unveil her memoir to both the world and her family, prompting an emotional revelation that … [+5155 chars]",,en,'Carter Reum'
https://www.bbc.co.uk/news/world-us-canada-67594903,https://www.bbc.co.uk/news/world-us-canada-67594903,0,www.bbc.co.uk,George Santos: Embattled congressman's expulsion leaves Republicans vulnerable,"As the party's majority falls to just three votes, Democrats eye a chance to win a special election.",https://ichef.bbci.co.uk/news/1024/branded_news/0E92/production/_131903730_gettyimages-1815419947.jpg,2023-12-01T20:15:06Z,https://web.archive.org/web/20231201205428/https://www.bbc.co.uk/news/world-us-canada-67594903,"On the third strike, George Santos was out. In the end, it wasn't even close.
By a 311-114 vote, the House of Representatives ousted the New York congressman, well over the two-thirds mark such a mo… [+4753 chars]",,en,'Mike Johnson'
https://biztoc.com/x/ea8557fbe0b27364,https://biztoc.com/x/ea8557fbe0b27364,0,biztoc.com,Victoria Monét Proves Why She’s a Triple Threat: ‘I Feel Like It’s Definitely Uphill Right Now’,"Victoria Monét has long been considered an underdog. As far back as 2009, when she first chased her dreams of becoming a musician from Sacramento to Los Angeles, she’s spent much of her time out of the spotlight and confined to album liner notes as a songwrit…",https://c.biztoc.com/p/ea8557fbe0b27364/s.webp,2023-12-01T20:40:28Z,,"Victoria Monét has long been considered an underdog. As far back as 2009, when she first chased her dreams of becoming a musician from Sacramento to Los Angeles, shes spent much of her time out of th… [+290 chars]",,en,'Victoria Monét'
https://www.businessinsider.com/elon-musk-would-pay-1b-mar-a-lago-fraud-trial-2023-12,https://www.businessinsider.com/elon-musk-would-pay-1b-mar-a-lago-fraud-trial-2023-12,0,www.businessinsider.com,"Elon Musk, Bill Gates, and 'kings' would pay $1B for Mar-a-Lago, Trump expert to testify at NY fraud trial","In an attempt to prove Mar-a-Lago wasn't overvalued, Trump's next defense expert is set to say Bill Gates and ""kings"" would pay big bucks for his Palm Beach resort.",https://i.insider.com/656a482986933e8fdb2f0466?width=1200&format=jpeg,2023-12-01T20:56:38Z,https://web.archive.org/web/20231201205954/https://www.businessinsider.com/elon-musk-would-pay-1b-mar-a-lago-fraud-trial-2023-12,"Elon Musk, Bill Gates, and ""kings"" would pay $1 billion dollars for Mar-a-Lago, according to a Palm Beach real-estate broker whom Donald Trump plans to call to testify next week, as an expert defense… [+5589 chars]",,en,'Ivanka Trump'
