index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.avclub.com/exorcist-believer-moves-release-date-for-taylor-swift-1850794950,https://www.avclub.com/exorcist-believer-moves-release-date-for-taylor-swift-1850794950,0,www.avclub.com,The power of Taylor Swift compels Exorcist: Believer to move release date,"Another day, another movie portmanteau lost to the sea of forced memes. There will be no “Exorswift” for the crowds of cosplayers looking to dump pea soup on their Eras outfit and attend a double feature of Taylor Swift’s Eras Tour movie and The Exorcist: Bel…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/269e7a20b7432790411f0e397373d989.jpg",2023-09-01T00:29:00Z,,"Another day, another movie portmanteau lost to the sea of forced memes. There will be no Exorswift for the crowds of cosplayers looking to dump pea soup on their Eras outfit and attend a double featu… [+1492 chars]",,en,'Taylor Swift'
https://www.forbes.com/sites/brianbushard/2023/09/01/robinhood-shares-jump-after-company-buys-back-bankman-frieds-seized-shares/,https://www.forbes.com/sites/brianbushard/2023/09/01/robinhood-shares-jump-after-company-buys-back-bankman-frieds-seized-shares/,0,www.forbes.com,Robinhood Shares Jump After Company Buys Back Bankman-Fried’s Seized Shares,"Robinhood’s shares, which had been slumping in recent weeks, shot up after it announced it bought more than $605 million in shares that had previously been controlled by Sam Bankman-Fried.","https://imageio.forbes.com/specials-images/imageserve/64f1f91b190e771af585ccab/0x0.jpg?format=jpg&crop=2262,1274,x0,y3,safe&width=1200",2023-09-01T15:03:26Z,,Shares of Robinhood jumped more than 4% Friday morning after the online brokerage bought back more than $605 million in company stock that had been owned by indicted former FTX head Sam Bankman-Fried… [+2975 chars],,en,'Caroline Ellison'
https://www.eonline.com/news/1384667/hear-tom-bradys-historic-first-phone-call-with-the-patriots-after-being-selected-199th-in-2000-nfl-draft,https://www.eonline.com/news/1384667/hear-tom-bradys-historic-first-phone-call-with-the-patriots-after-being-selected-199th-in-2000-nfl-draft,0,www.eonline.com,Hear Tom Brady's Historic First Phone Call With the Patriots in 2000,"It was a phone call that would change the course of history—or at the very least, football's history.
The New England Patriots just shared the very first phone call they had with legendary...","https://akns-images.eonline.com/eol_images/Entire_Site/202327/rs_1200x1200-230307140549-1200-tom-brady.cm.3723.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2023-09-01T18:20:59Z,,"And ready for it he was. In twenty seasons with the Patriots, Tom led the team to six Super Bowl championships. And after leaving the team in 2019 for the Tampa Bay Buccaneers, Tom added another ring… [+914 chars]",,en,'Gisele Bündchen'
https://www.irishtimes.com/opinion/2023/09/02/lara-marlowe-two-weeks-in-ukraine-taught-me-there-are-no-easy-answers/,https://www.irishtimes.com/opinion/2023/09/02/lara-marlowe-two-weeks-in-ukraine-taught-me-there-are-no-easy-answers/,0,www.irishtimes.com,Lara Marlowe: Two weeks in Ukraine taught me there are no easy answers,"Worldview: For Ukrainians, this war has been going on for nine years and most still insist there can be no compromise with Putin",https://www.irishtimes.com/resizer/HxKkDL0kayUpdfayccUs5WVN2nU=/1200x630/filters:format(jpg):quality(70)/cloudfront-eu-central-1.images.arcpublishing.com/irishtimes/XMKGNFOXJPGNZTV6MTVW4HYYI4.jpg,2023-09-02T05:00:00Z,https://web.archive.org/web/20230902102946/https://www.irishtimes.com/opinion/2023/09/02/lara-marlowe-two-weeks-in-ukraine-taught-me-there-are-no-easy-answers/,"Two weeks in Ukraine have not answered what an army officer called the dumb questions: How long will the war last? How and when will it end?
These questions are not dumb, merely unfathomable. The di… [+5212 chars]",,en,'Nicolas Sarkozy'
https://www.ansa.it/sito/photogallery/people/2023/09/02/nicolas-sarkozy-e-carla-bruni-al-lido-di-venezia_92896913-be4a-452b-8b6e-5d4a2d178901.html,https://www.ansa.it/sito/photogallery/people/2023/09/02/nicolas-sarkozy-e-carla-bruni-al-lido-di-venezia_92896913-be4a-452b-8b6e-5d4a2d178901.html,0,www.ansa.it,Nicolas Sarkozy e Carla Bruni al Lido di Venezia,"Former French president Nicolas Sarkozy (L) and his wife Carla Bruni arrive at the Lido Beach for the Venice International Film Festival, in Venice, Italy, 02 September 2023. The 80th edition of the Venice Film Festival runs from 30 August to 09 September 202…",https://www.ansa.it/webimages/img_700/2023/9/2/b19fea1be50fa70ed4f72585d4325114.jpg,2023-09-02T09:10:47Z,https://web.archive.org/web/20230903090732/https://www.ansa.it/sito/photogallery/people/2023/09/02/nicolas-sarkozy-e-carla-bruni-al-lido-di-venezia_92896913-be4a-452b-8b6e-5d4a2d178901.html,"Se hai scelto di non accettare i cookie di profilazione e tracciamento, puoi aderire all’abbonamento ""Consentless"" a un costo molto accessibile, oppure scegliere un altro abbonamento per accedere ad … [+320 chars]",,en,'Nicolas Sarkozy'
https://www.newyorker.com/culture/the-weekend-essay/listening-to-taylor-swift-in-prison,https://www.newyorker.com/culture/the-weekend-essay/listening-to-taylor-swift-in-prison,0,www.newyorker.com,Listening to Taylor Swift in Prison,Joe Garcia writes about the impact that Taylor Swift’s music has made on him while he has been incarcerated.,"https://media.newyorker.com/photos/64e388ca3509ae8868af78a8/16:9/w_1280,c_limit/Garcia_TaylorSwift_Prison.jpg",2023-09-02T10:00:00Z,,"The first time I heard about Taylor Swift, I was in a Los Angeles County jail, waiting to be sent to prison for murder. Sheriffs would hand out precious copies of the Los Angeles Times, and they woul… [+14521 chars]",,en,'Taylor Swift'
https://www.breitbart.com/europe/2023/09/02/macron-forever-french-president-calls-term-limits-disastrous-bullshit/,https://www.breitbart.com/europe/2023/09/02/macron-forever-french-president-calls-term-limits-disastrous-bullshit/,0,www.breitbart.com,Macron Forever? French President Calls Term Limits 'Disastrous Bullshit',"Emmanuel Macron reportedly railed against the limit on presidential terms preventing him from running again in 2027 as ""disastrous bullshit"".",https://media.breitbart.com/media/2023/09/GettyImages-954943258-2-640x335.jpg,2023-09-02T15:05:37Z,https://web.archive.org/web/20230902183443/https://www.breitbart.com/europe/2023/09/02/macron-forever-french-president-calls-term-limits-disastrous-bullshit/,French President Emmanuel Macron reportedly railed against the limit on presidential terms preventing him from running for re-election in 2027 as “disastrous bullshit” as his centrist globalist bloc … [+3455 chars],,en,'Nicolas Sarkozy'
https://biztoc.com/x/b8954a7a522439e5,https://biztoc.com/x/b8954a7a522439e5,0,biztoc.com,FTX filing shows company bought yacht for former co-CEO Sam Trabucco,The filings also revealed over $900 million in payments to Sam Bankman-Fried and $3.5 million for his ex-girlfriend Caroline Ellison. #sambankmanfried #carolineellison,https://c.biztoc.com/p/b8954a7a522439e5/s.webp,2023-09-02T16:42:12Z,,"The filings also revealed over $900 million in payments to Sam Bankman-Fried and $3.5 million for his ex-girlfriend Caroline Ellison.
#sambankmanfried#carolineellison
This story appeared on thebloc… [+6 chars]",,en,'Caroline Ellison'
https://biztoc.com/x/b193a0915926223e,https://biztoc.com/x/b193a0915926223e,0,biztoc.com,The undeclared race to replace Emmanuel Macron,"I phrase that captured his precocious ambition four years before he ran for the French presidency, Nicolas Sarkozy confessed in 2003 that his mind was focused on the top job and “not only when he shaved” every morning. The comment marked the start of his long…",https://c.biztoc.com/p/b193a0915926223e/s.webp,2023-09-03T09:06:13Z,https://web.archive.org/web/20230905002058/https://biztoc.com/x/b193a0915926223e,"I phrase that captured his precocious ambition four years before he ran for the French presidency, Nicolas Sarkozy confessed in 2003 that his mind was focused on the top job and not only when he shav… [+327 chars]",,en,'Nicolas Sarkozy'
http://bitcoinist.com/former-alameda-ceos-2-5m-yacht-deal-exposed/,http://bitcoinist.com/former-alameda-ceos-2-5m-yacht-deal-exposed/,0,bitcoinist.com,Former Alameda CEO’s $2.5 Million Yacht Deal Exposed In FTX Court Documents,Recently submitted court filings to the U.S. Bankruptcy Court for the District of Delaware have shown a sequence of financial transactions that preceded the decline of FTX in November 2022. The aforementioned papers suggest that the majority of these transact…,https://bitcoinist.com/wp-content/uploads/2023/09/a-3.jpg,2023-09-03T13:41:48Z,,Recently submitted court filings to the U.S. Bankruptcy Court for the District of Delaware have shown a sequence of financial transactions that preceded the decline of FTX in November 2022. The afore… [+3185 chars],,en,'Caroline Ellison'
