,phrase,label,sentiment,subjectivity,language,count
Maria Bartiromo,Maria Bartiromo,PERSON,0.017087542087542092,0.16387205387205386,en,24
Ron Howard,Ron Howard,PERSON,0.1210474308300395,0.3014081027667984,en,23
John Fetterman,John Fetterman,PERSON,-0.0024734356552538546,0.40004525777253047,en,22
Margaret Qualley,Margaret Qualley,PERSON,0.05584415584415584,0.23859427609427608,en,21
Sam Bankman-Fried,Sam Bankman-Fried,PERSON,-0.08194444444444444,0.1475,en,20
Antonio Brown,Antonio Brown,PERSON,0.005887626262626266,0.23417676767676765,en,20
Meghan Markle,Meghan Markle,PERSON,-0.07731481481481482,0.42467592592592596,en,20
Lance Bass,Lance Bass,PERSON,0.049932720057720065,0.4354009139009139,en,20
Elon Musk,Elon Musk,PERSON,0.04875,0.20874999999999994,en,20
Kevin Hart,Kevin Hart,PERSON,0.1909983291562239,0.35705931495405185,en,19
Kristen Wiig,Kristen Wiig,PERSON,0.08223905723905722,0.2591798941798942,en,18
Taylor Swift‘s,Taylor Swift‘s,PERSON,0.07646414542247876,0.462704926246593,en,18
Tom Brady’s,Tom Brady’s,PERSON,-0.09771123937790605,0.40241903158569825,en,18
Sandy Hook,Sandy Hook,PERSON,0.08690676607343273,0.3448993907327241,en,18
Alexander Smirnov,Alexander Smirnov,PERSON,-0.03066798941798942,0.30076719576719574,en,18
Bob Menendez,Bob Menendez,PERSON,0.027139037433155076,0.14095365418894829,en,17
Willem Dafoe,Willem Dafoe,PERSON,0.06891711229946525,0.24941325014854426,en,17
Jerod Mayo,Jerod Mayo,PERSON,0.14336007130124773,0.35940285204991085,en,17
James Comer,James Comer,PERSON,-0.08779761904761904,0.43174603174603177,en,16
Emmanuel Macron,Emmanuel Macron,PERSON,0.04140007215007215,0.21249098124098123,en,15
Tony Bobulinski,Tony Bobulinski,PERSON,-0.010016835016835016,0.158956228956229,en,15
Francis Ford Coppolas,Francis Ford Coppolas,PERSON,0.13600631313131312,0.4928914141414141,en,15
Elizabeth Warren,Elizabeth Warren,PERSON,0.06707070707070707,0.35755555555555557,en,15
Benjamin Netanyahu,Benjamin Netanyahu,PERSON,0.20339603174603174,0.41765158730158725,en,15
Eva Green,Eva Green,PERSON,-0.0893939393939394,0.29378787878787876,en,15
Heidi Klum,Heidi Klum,PERSON,0.24250000000000002,0.12305555555555556,en,15
Antonio Guterres,Antonio Guterres,PERSON,0.0028846153846153882,0.20384615384615384,en,13
Mark Rutte,Mark Rutte,PERSON,0.0019230769230769247,0.19935897435897437,en,13
Joe Jonas,Joe Jonas,PERSON,-0.11994301994301995,0.17806267806267806,en,13
Jack Antonoff,Jack Antonoff,PERSON,0.07667832167832167,0.3199106449106449,en,13
Pope Francis,Pope Francis,PERSON,0.10406343656343653,0.36435675435675446,en,13
Chris Kirkpatrick,Chris Kirkpatrick,PERSON,0.02914712602212602,0.4514089305755972,en,12
Matt Damon,Matt Damon,PERSON,0.2599116161616162,0.37564484126984127,en,12
Benny Safdie,Benny Safdie,PERSON,0.2020833333333333,0.28518518518518515,en,12
Anya Taylor-Joy,Anya Taylor-Joy,PERSON,-0.04270833333333335,0.6162037037037037,en,12
Demi Moore,Demi Moore,PERSON,0.10909090909090909,0.17821969696969697,en,12
Dua Lipa,Dua Lipa,PERSON,0.08623737373737374,0.21161616161616162,en,11
Andrew Schulz,Andrew Schulz,PERSON,0.014210284664830118,0.2098255280073462,en,11
Charles III,Charles III,PERSON,0.12987012987012989,0.20223665223665224,en,11
Vivek Ramaswamy,Vivek Ramaswamy,PERSON,0.05913395316804407,0.2612419651056015,en,11
Dwayne Johnson,Dwayne Johnson,PERSON,0.21749999999999997,0.32555555555555554,en,10
Jennifer Garner,Jennifer Garner,PERSON,0.016666666666666663,0.2733333333333333,en,10
Zach Bryan,Zach Bryan,PERSON,0.030909090909090907,0.3588636363636364,en,10
Howard Stern,Howard Stern,PERSON,0.2509523809523809,0.26682539682539685,en,10
Ariana Grande,Ariana Grande,PERSON,0.2783181818181818,0.4787272727272727,en,10
Ayo Edebiri,Ayo Edebiri,PERSON,0.0743131313131313,0.32824747474747473,en,10
Sophie Turner,Sophie Turner,PERSON,-0.10592592592592594,0.2014814814814815,en,10
Leonardo DiCaprio,Leonardo DiCaprio,PERSON,0.29029180695847356,0.5348204264870932,en,9
Stormy Daniels,Stormy Daniels,PERSON,-0.012691307009488822,0.3848168554229161,en,9
Joaquim Valente,Joaquim Valente,PERSON,-0.1419668911335578,0.32813692480359147,en,9
Ben Bolch,Ben Bolch,PERSON,-0.031481481481481485,0.22098765432098766,en,9
Kendrick Perkins,Kendrick Perkins,PERSON,0.0037500000000000064,0.375925925925926,en,9
Donna Kelce,Donna Kelce,PERSON,0.16189674523007858,0.42586980920314255,en,9
Prince Harry,Prince Harry,PERSON,-0.044650205761316876,0.2434156378600823,en,9
Mike Johnson,Mike Johnson,PERSON,-0.055092592592592596,0.2074074074074074,en,9
Jesse Ventura,Jesse Ventura,PERSON,0.16776094276094275,0.3177525252525253,en,9
Cassidy Hutchinson,Cassidy Hutchinson,PERSON,-0.017233560090702944,0.14732930209120687,en,9
Jake Tapper,Jake Tapper,PERSON,0.15570226070226073,0.41273328523328523,en,9
Caitlin Clarks,Caitlin Clarks,PERSON,0.26616161616161615,0.39122722956056294,en,9
James Cameron,James Cameron,PERSON,0.0739057239057239,0.4574635241301908,en,9
Jack Nicholson,Jack Nicholson,PERSON,0.11539351851851849,0.25077160493827155,en,9
Julian Edelman,Julian Edelman,PERSON,0.2660863095238095,0.3694047619047619,en,8
Steven Spielberg,Steven Spielberg,PERSON,0.4984375,0.5739583333333333,en,8
Devin Nunes,Devin Nunes,PERSON,0.22569444444444445,0.2813888888888889,en,8
Drew Bledsoe,Drew Bledsoe,PERSON,0.24314799783549784,0.27418831168831165,en,8
Tom Brady Divorce,Tom Brady Divorce,PERSON,0.0316445707070707,0.3411300505050505,en,8
Robert De Niro,Robert De Niro,PERSON,0.10416666666666666,0.16927083333333331,en,8
Andy Cohen,Andy Cohen,PERSON,0.01687499999999999,0.26554924242424244,en,8
Matt Winkelmeyer,Matt Winkelmeyer,PERSON,0.25963383838383836,0.5220138888888889,en,8
Dana White,Dana White,PERSON,0.14970238095238098,0.15892857142857142,en,8
Charlie Puth,Charlie Puth,PERSON,0.08107638888888888,0.37552083333333336,en,8
Lana Del Rey,Lana Del Rey,PERSON,0.16931818181818184,0.27563131313131317,en,8
Mark Kerr,Mark Kerr,PERSON,0.3,0.3944444444444445,en,8
Jack Harlow - Lovin,Jack Harlow - Lovin,PERSON,0.0,0.0,en,8
Prince William,Prince William,PERSON,0.0109375,0.2751736111111111,en,8
Tucker Carlson,Tucker Carlson,PERSON,-0.033159722222222236,0.19652777777777777,en,8
Eliot Wolf,Eliot Wolf,PERSON,0.15236742424242422,0.440530303030303,en,8
Jill Biden,Jill Biden,PERSON,0.005324074074074082,0.35694444444444445,en,8
Robert Kennedy Jr,Robert Kennedy Jr,PERSON,0.05530303030303029,0.4432670454545454,en,8
Steph Chambers,Steph Chambers,PERSON,0.22581730769230768,0.46224358974358976,en,8
Ana Navarro,Ana Navarro,PERSON,0.4447916666666667,0.3171875,en,8
Kent Babb,Kent Babb,PERSON,0.0375,0.0375,en,8
Paul Walter Hauser,Paul Walter Hauser,PERSON,0.10528409090909091,0.3321969696969697,en,8
Gigi Hadid,Gigi Hadid,PERSON,0.18238636363636365,0.5610795454545455,en,8
Jesse Plemons,Jesse Plemons,PERSON,0.0734375,0.1923611111111111,en,8
Nathan Fielder,Nathan Fielder,PERSON,0.11785714285714285,0.2195238095238095,en,7
Franz Rogowski,Franz Rogowski,PERSON,-0.04948051948051949,0.4445887445887446,en,7
Simone Biles,Simone Biles,PERSON,0.04285714285714286,0.44523809523809527,en,7
Taylor Swift’s,Taylor Swift’s,PERSON,-0.036666666666666674,0.20904761904761907,en,7
Sebastian Stan,Sebastian Stan,PERSON,0.16547619047619047,0.28095238095238095,en,7
Amanda Knox,Amanda Knox,PERSON,0.043784786641929495,0.2561533704390847,en,7
Sabrina Carpenter’s,Sabrina Carpenter’s,PERSON,0.022959183673469368,0.46343537414965985,en,7
Dave Portnoy,Dave Portnoy,PERSON,-0.09183673469387754,0.31020408163265306,en,7
Johnny Depp,Johnny Depp,PERSON,0.16926406926406926,0.13484848484848483,en,7
Gayle King,Gayle King,PERSON,-0.08571428571428572,0.19999999999999998,en,7
Teddy Swims - Lose,Teddy Swims - Lose,PERSON,0.0,0.0,en,7
Getty Image,Getty Image,PERSON,0.0028004535147392296,0.37551587301587297,en,7
Joy Behar,Joy Behar,PERSON,0.5547619047619048,0.33571428571428574,en,7
Ron Burgundy,Ron Burgundy,PERSON,0.3892857142857143,0.5702380952380952,en,7
Martha MacCallum,Martha MacCallum,PERSON,0.06785714285714285,0.21428571428571427,en,7
Bradley Cooper,Bradley Cooper,PERSON,0.15844155844155844,0.5626623376623376,en,7
Milo Yiannopoulos,Milo Yiannopoulos,PERSON,0.1665532879818594,0.22607709750566896,en,7
Drake Maye,Drake Maye,PERSON,0.19285714285714287,0.34761904761904766,en,7
Arnold Schwarzenegger,Arnold Schwarzenegger,PERSON,0.0699791280148423,0.3066906307977737,en,7
Rickea Jackson,Rickea Jackson,PERSON,0.15411255411255412,0.2533910533910534,en,7
Miley Cyrus,Miley Cyrus,PERSON,0.030714285714285715,0.14214285714285715,en,7
JJ Redick,JJ Redick,PERSON,0.010129870129870119,0.3,en,7
Adèle Exarchopoulos,Adèle Exarchopoulos,PERSON,0.04725108225108225,0.31861471861471863,en,7
Ivanka Trump,Ivanka Trump,PERSON,-0.09968820861678004,0.46427626606198036,en,7
Rupert Murdoch,Rupert Murdoch,PERSON,-0.0396825396825397,0.14920634920634926,en,7
David Letterman,David Letterman,PERSON,0.07063492063492063,0.19603174603174603,en,7
Keion White,Keion White,PERSON,0.11590909090909092,0.20422077922077925,en,7
Tom Brady‘s,Tom Brady‘s,PERSON,-0.01102897102897103,0.12972027972027972,en,7
David Zaslav,David Zaslav,PERSON,0.026785714285714284,0.07242063492063491,en,7
Rudy Giuliani,Rudy Giuliani,PERSON,0.15461760461760463,0.2842279942279942,en,7
Jim Henson,Jim Henson,PERSON,0.2910714285714286,0.33154761904761904,en,7
Britney Spears,Britney Spears,PERSON,0.2051948051948052,0.33160173160173156,en,7
