0,1,2,3,4,word,summary
55032.78337578182,-4.139252949759178,-0.16470681099633042,0.04533996788537832,0.020337439277895063,summaryOfAllWords,51942.77122033318
-7.5785493484427935,-0.6134598607946516,1.1181776666144685,-0.9676001225449806,0.21290986844583007,'The,4.9925435327709975
-3.2467366201140426,1.7321415189109268,-1.9139571314315411,0.07746787407609639,-0.15671485302968718,world,9.55979539631733
-8.806426056648926,-1.3869990280031261,0.8578964837969271,0.017153639889731037,-0.20779566652415335,'The world,3.590850849431798
-7.130022127339072,-0.2499412431639904,0.28855886761336963,1.458403287311902,-0.008107609314693955,needs,5.461515330332235
-8.795615415541194,-1.3752376384966214,0.8488871701256353,0.023271130658141636,-0.20380102282110515,world need,3.603826047772006
-8.783405932013476,-1.3618539586583427,0.8387467514538546,0.030074008107260044,-0.19932960786746823,tranquillity,3.6185167702480583
-8.783405932013476,-1.3618539586583427,0.8387467514538546,0.03007400810726017,-0.1993296078674679,need tranquillity,3.6185167702480583
28.26122281916725,15.88006823576558,-1.0873721179807687,4.487942840919931,2.085450636333457,Ukraine,43.79311519346015
-8.744173266164758,-1.3181981465153412,0.8064184710476046,0.05121013276873688,-0.18523944942419407,tranquillity Ukraine,3.665962852433253
-8.37843095832935,-0.8869177139673353,0.5252818196458875,0.20897029833849393,-0.07040762249790446,urged,4.1184623274556955
-8.37843095832935,-0.8869177139673353,0.5252818196458875,0.20897029833849393,-0.07040762249790446,Ukraine urged,4.1184623274556955
-3.572432139178624,1.7893963502525243,-1.2766917226875272,1.6952674994934647,0.1088285547874979,give,9.309299081473345
-8.3778590059951,-0.8862302557793262,0.5248710848764093,0.2091752648410179,-0.07024728330740658,urged give,4.119177437836262
-8.346066316759778,-0.8480187598394365,0.5021778959603943,0.22041159452732417,-0.06141361892923295,Crimea,4.158942683904346
-8.346066316759778,-0.8480187598394365,0.5021778959603943,0.22041159452732417,-0.06141361892923295,give Crimea,4.158942683904346
-0.620944432156309,3.473460999082922,-1.3561860189192099,1.0699270828381744,1.1311093523683775,Brazil,12.649511117275251
-8.483506552346624,-1.0130504653926864,0.602251275621465,0.16947515970824517,-0.10076593928133976,Crimea Brazil,3.9873094404044775
9.980666536552452,9.554809919242002,-1.9560761179212136,1.78115042652673,0.5091794763820355,Lula,24.51550426964603
-4.572106495564659,2.215434868324227,-0.5601938410081153,0.7146859425467116,0.3113468017257448,Brazil Lula,8.597600355737887
-8.38181668740152,-0.8909871626288351,0.5277150102979022,0.20775489131249833,-0.07135780982183579,Zelenskyy,4.114229372133306
-8.38181668740152,-0.8909871626288351,0.5277150102979022,0.20775489131249833,-0.07135780982183579,Lula Zelenskyy,4.114229372133306
-8.304627561177172,-1.0316186433078238,0.3809983461875219,0.07575571394122854,-0.13093469759971493,want,4.129242147500107
-8.625323339947048,-1.1814010834855644,0.7109909365045752,0.10935666949849726,-0.14491062997137372,Zelenskyy want,3.8114568347710294
-5.86245448066852,0.3679852802240143,-0.7906085331281375,0.10214779269425442,-0.29051012715734054,everything,6.764351861033647
-8.61194010743019,-1.1656865316560587,0.700488846311779,0.11541972513350765,-0.14057181963351986,want everything,3.8279687935329636
20.232296858748494,11.207218540363707,-0.6382139646188576,1.1205541468357187,2.1469095342121687,said,34.753401521014375
-8.391205639406262,-0.902271696831319,0.5344786642224645,0.20436561974477138,-0.0740021609662859,everything said,4.102492940393162
-1.9579998678308852,3.326883215044503,-1.1852694513347868,1.1241716553629133,-0.2537132775315202,Brazilian,11.361453619099114
-8.534563217592817,-1.0740426523095563,0.6407517895587146,0.1488270252155127,-0.11620948966310023,said Brazilian,3.9238018126474397
78.22771444148282,30.28722632356876,4.575378409425823,0.5156209295405456,2.088207242789855,President,96.06147794769504
-3.7373739768430005,2.532297670054991,-0.8572001082579848,1.071219152651728,-0.2843699298607117,Brazilian President,9.46206286742524
-0.7778000749055305,4.046388476426483,-1.1991574322521745,1.5178400194637252,0.2151356338586993,Luiz,12.691061813647716
-2.9558438617376317,2.891002900672292,-0.7650260358812809,1.4822263639820064,0.07767855996666087,President Luiz,10.309806308941575
-4.34874615027406,2.3423804470672556,-0.4975982081752679,1.0194981688524314,-0.009541947272763382,Inacio,8.854347942980063
-4.34874615027406,2.3423804470672556,-0.4975982081752679,1.0194981688524314,-0.009541947272763382,Luiz Inacio,8.854347942980063
-2.4054008182578217,3.7824200873034792,-0.9053041738702133,1.144921223001116,0.19155243725216448,Inacio Lula,11.103198689607888
4.647832871557052,6.992081981445502,-1.8523387919596845,1.607766668504292,0.47490425644587303,Silva,18.679985306323843
4.647832871557052,6.992081981445502,-1.8523387919596845,1.607766668504292,0.47490425644587303,Lula Silva,18.679985306323843
3.727711851465506,5.01718084884138,0.03859287111137249,3.8556470244967915,-1.2015852562946794,Thursday,17.346284209228205
-8.43223160672123,-0.9515598826177751,0.5643138568149906,0.18922049551006676,-0.08572245881175482,Silva Thursday,4.051247700740278
-8.711239665028438,-1.280888555948758,0.7795912962716687,0.06815795833350548,-0.17372342047743008,Crimea Brazilian,3.7060419629356365
-8.412529207364082,-0.9278954040993801,0.5499285285134143,0.19656320315695616,-0.08005982688547399,suggested,4.075849515722105
-8.412529207364082,-0.9278954040993801,0.5499285285134143,0.19656320315695616,-0.08005982688547399,Silva suggested,4.075849515722105
-8.49541269394139,-1.0272996045386846,0.6111644780873198,0.16475176727765606,-0.10432473303065462,suggested Thursday,3.9724840146492277
-8.590148551063406,-1.1400020307840124,0.6834956365202965,0.1251052106102599,-0.13358808402900296,Thursday Ukraine,3.8548983593874797
