keyword,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
'Eric Trump',-0.2505688873175559,1.1157633685600954,-0.14421896876134843,0.8297607521451169,33.0
'Faith Birol',0.16948051948051948,1.0,0.36428571428571427,1.0,1.0
'Fani Willis',-0.04931582510963692,0.8494762120740648,-0.44049635409527027,0.8320932682255789,41.0
'Gabriel Attal',1.0757155262656188,1.0,-0.6565395443495549,1.0,1.0
'Gavin Newsom',-0.38909944427843224,0.8646305736301985,0.38022351036921037,1.0525905628465246,22.0
'Gayle King',-0.14250141123034793,1.1597353568042585,-0.0008981846799818588,0.9804939493132246,8.0
'George Bush',-0.1809848258426411,0.25595119529039567,-0.4617749229846353,1.2187337837979009,2.0
'George Clooney',-1.0452160695368964,1.0,0.20816170744095835,1.0,1.0
'George Floyd',0.15633448218248142,1.0,0.10212919634765011,1.0,1.0
'George Santos',0.026066655697804423,0.6163429833650358,-0.2151118018126491,0.6272483085862828,18.0
'George Washington',-0.20221809787528203,1.527467047316196,0.03635366352081737,0.7767186224854026,4.0
'Gerald Darmanin',-0.01225591484016475,0.2886085532571833,0.15220020618250704,0.43905483871288964,4.0
'Gerhard Schröder',0.2679019082102422,1.0,-0.5972016514210767,1.0,1.0
'Giorgia Meloni',-0.6649165779431977,0.11864957919179041,-0.3229519511544411,0.542797817432754,4.0
'Gisele Bundchen',0.1415078220329847,1.0745281467577517,0.2398965272024292,0.7846621605603447,32.0
'Gisele Bündchen',0.3994340495084661,1.0683627813733068,0.18725269859628113,0.9137347456949793,46.0
'Greg Abbott',-0.8607090652185014,0.7332783919921924,-1.6646075893253194,0.31153734009912365,2.0
'Hamish Harding',1.014361577179727,1.0,0.9861724205522143,1.0,1.0
'Henry Ford',0.6631846190337664,0.960443331794827,0.8691659813876838,1.0400450133961532,3.0
'Hillary Clinton',0.815326569505736,0.9289618638912669,0.5055896462227644,0.7646440072946042,5.0
'Hubert Aiwanger',0.32132026214773646,0.8148921374891739,0.016354252202987852,0.7283739326487645,5.0
'Hun Sen',0.7164197690254085,0.3781000981948132,0.23699111801376915,0.5795480958496472,2.0
'Hunter Biden',0.09726616931505161,0.8240810581574465,0.09171538457038235,0.8831921313305109,115.0
'Irina Shayk',0.31205849565496924,1.0292390490202756,0.28186404838103,1.0224387489097826,26.0
'Ivanka Trump',-0.16412539353828412,0.8297881915083447,-0.22543725961964106,1.0190865178148139,33.0
'Jacinda Ardern',-0.44782599870946405,1.0,0.4607111110950446,1.0,1.0
'Jack Antonoff',-0.03504906121278005,0.9018275382052054,-0.05080581954329652,0.6431434430093411,51.0
'Jack Ma',0.397131016678725,0.7805297480476912,-0.03345325770367135,0.690562285214795,13.0
'Jack Smith',0.3609458606253175,0.7437239274329224,0.2137464757496198,0.7687126882411053,48.0
'Jake Tapper',0.13793541651682842,0.9451914564032544,0.24773801865828507,0.8357683466066755,15.0
'James Cameron',1.5972086919187998,1.0810319247415996,0.9426160005218588,0.8345089171959438,3.0
'James Comer',-0.32595871812191746,0.9190449270311437,-0.08690632433011357,1.0155991282937478,61.0
'Jane Fonda',-0.024809050866118353,1.218444797389371,0.205765347714237,1.2493760854399916,5.0
'Jared Kushner',-0.20326191938929902,1.0245318664299823,-0.14420649603004415,1.0864218089112776,24.0
'Jean Carroll',0.07817204306612029,0.6285676791575293,-0.12190479917174836,0.8650049701509744,34.0
'Jean-Luc Mélenchon',-0.2867008163417815,0.0,-0.7850677585428246,0.5639722546354523,2.0
'Jeff Bezos',-0.20354966551916262,1.1555835329570876,-0.11746018169751613,1.3697742990749657,11.0
'Jeffrey Donaldson',0.8827913881488891,1.2199308061086727,-0.26827187427388405,1.4717049121043235,5.0
'Jeffrey Epstein',-0.389352593478038,1.0,-1.2402533033406242,1.0,1.0
'Jennifer Garner',0.5219569449709919,0.9053826921367584,0.5333672641453974,0.7288379614855954,19.0
'Jennifer Lopez',0.4644341380353852,1.0274434813363835,0.16790267574488682,1.0826522470040019,21.0
'Jerome Powell',-0.33857684415625,0.9787747282371893,-0.32288180620798246,0.5093368334907274,5.0
'Jesse Watters',-0.21173369619887955,0.6588017262384217,-0.17589931796584488,0.9985976909380138,21.0
'Jill Biden',-0.09261151335074287,1.0927230455397616,0.045818761726911364,0.8281278764421256,21.0
'Jim Jordan',-0.07041978375199136,0.7912736288889515,-0.14290427271995917,1.0091501641772782,54.0
'Joaquim Valente',-0.4812140387305116,1.0,-2.079458031864379,1.0,1.0
'Joe Biden',-0.015579534224529557,0.9518816247435898,0.10977978655595587,1.0574538220514826,123.0
'John Fetterman',0.24685739361921158,1.2201687234821497,0.21267196078999143,1.1164389325076072,42.0
'John Roberts',-0.6327378256341556,1.465931957644342,-0.14266186350119206,0.890027944754238,4.0
'Jonathan Turley',0.16592772309580475,0.6292604146318425,-0.1757453952248331,0.6915859944546653,33.0
'Joy Behar',0.8212625629222654,0.8905931903459963,-0.2389853910766319,0.7166522561151519,33.0
'Julian Reichelt',-0.5488671653264172,1.0,-1.4210315393735073,1.0,1.0
'Justin Trudeau',0.6556616459105402,0.3060997217370321,-0.596318357545988,0.21870298762317059,2.0
'Kamala Harris',-0.561909251513708,0.743356555092149,0.05137428337180935,0.5022096435013028,6.0
'Kanye West',0.8990981161832545,0.27151674981045926,-0.8230007444611985,0.16389881466018094,2.0
'Karine Jean-Pierre',-0.4225856815781607,1.2959203950774005,-1.0078382195206854,0.6368790280876566,2.0
'Karl Jenkins',-0.2786366083740118,1.7057299178548733,-0.40748819827145216,0.6679192780409828,3.0
'Karl Nehammer',0.7176036992018812,0.8113564258424609,0.18625636162122952,0.8473593783025118,15.0
'Katalin Novák',-0.3280612230259088,0.3876592589317909,-0.2908866431755819,0.6787293751038738,4.0
'Kate Middleton',0.1644368308080204,1.0098150396103043,-0.17908684051688661,0.8789199897016133,12.0
'Katy Perry',-1.4274421297057174,1.0,-0.09692254620623475,1.0,1.0
'Kevin McCarthy',-0.0003921870451939992,0.9448754246138995,0.1585226743100704,1.2140571668945261,65.0
'Kim Jong Un',-0.12483465647331661,0.814123615513482,-0.004898221060479376,1.2124338872617864,15.0
'Kim Jong-un',-0.3939994484149601,1.3386025976392328,-0.6196392579043141,2.0889493223893005,3.0
'Kim Kardashian',0.025684007991555582,1.3945289772270475,-0.02608331497366157,1.3373587734663164,15.0
'Kim Reynolds',0.7479961931268319,1.1149644862211567,0.7011148692468615,0.9294250554364673,26.0
'Kim Yo Jong',0.16977486054507768,0.7768239311376655,0.16389930540422393,1.394994664329508,13.0
'King Charles III',-0.16080284526705352,0.7774305664771185,-0.7768248869824061,0.7283306452584104,6.0
'King Charles',-0.5016254303624045,0.6364735324359684,-0.3289993877445478,1.1992905762222428,19.0
'Konrad Adenauer',-0.6031161755337293,0.7234869919256545,-0.3556604107091462,0.5438880962538303,4.0
'Kyle Pope',-0.01981660005024811,0.7413394329220508,0.1600331841650636,0.5758103406432578,11.0
'Lachlan Murdoch',-0.9087859599887212,1.0,0.276595313180148,1.0,1.0
'Lady Di',0.29979026265468817,0.5613514208232618,0.5599928425658659,1.5234325111359182,2.0
'Lady Gaga',-0.03636486794553395,0.8526853610760837,0.1797118229048174,0.805930978534185,15.0
'Lana Del Rey',-0.05833925799052467,1.002414581596479,0.49195482011561964,0.9620535031636177,23.0
'Lara Trump',-0.015008833692295614,0.9137730751573583,-0.3270101698541744,0.8118034750001192,24.0
'Laura Ingraham',-0.2310256092889105,0.8744329817095984,0.03936150743518768,1.0166809469596896,32.0
'Lauren Boebert',-0.030323446493683345,0.7053322168176056,0.11534607569414393,1.2838748831438982,11.0
'Lauren Sanchez',1.0876806541902602,0.48707395606345083,0.7345188495813096,0.9714321655672973,3.0
'Lauren Sánchez',0.32454726088746344,1.0,0.05017427047876912,1.0,1.0
'Lawrence Jones',1.2995863387451612,1.212226325912795,0.5895619673721914,1.3004060327288294,6.0
'Leandro De Niro Rodriguez',-0.19544105555071772,1.0,-0.9535478347270431,1.0,1.0
'Leandro De Niro-Rodriguez',-0.5242493718822361,1.5340827245601465,0.5028776205652727,0.8853219746267017,2.0
'Lee Hsien Loong',1.4271526550589022,1.0,0.8326618093242518,1.0,1.0
'Leon Botstein',0.025630174388405036,0.9758351914463852,-0.32858158111014235,1.3588774743404595,3.0
'Leonard Bernstein',0.3975693465305346,0.7862148294894866,0.14094612753840435,1.0419363228645229,10.0
'Leonardo DiCaprio',1.0129566840752815,0.06516051747582594,-0.3991871762618814,0.5257145461571918,2.0
'Leonardo da Vinci',-0.0430979322287365,0.30580600546782527,0.24429262089478598,0.6768391475990623,6.0
'Lewis Kaplan',-0.09706734887236022,0.9583344075555871,-0.17607031461111308,0.8200138178882453,37.0
'Lindsey Graham',-0.25635755803797566,0.934646051562653,0.011290529298778596,0.7769441983001482,31.0
'Lionel Messi',0.10670804005037071,0.9318106157158067,0.3603892071493656,0.8853651572698418,21.0
'Margaret Qualley',-0.4712510024543867,0.9242596281995714,-0.12786545662024248,1.2985384708835868,12.0
'Margaret Thatcher',0.11960395529728533,1.0473543322300545,0.591319499954307,0.9128072712132026,7.0
'Maria Bartiromo',0.056697417299126605,1.0286448889099082,0.089819942098113,0.8949269556506335,43.0
'Marjorie Taylor Greene',-0.22417340866566426,1.3500549232262837,0.19236483143491964,1.2617666389314548,9.0
'Mark Meadows',-0.16348172190802748,0.6876966547721566,-0.2970833861140195,0.8607985541233001,37.0
'Mark Zuckerberg',-0.9610917882410692,0.36119599589824225,0.39924592112901647,0.5212114495070088,2.0
'Martha MacCallum',-0.06957080422053788,0.6158173234688212,-0.2937015773838138,0.6141638917236847,15.0
'Martin Luther King',-0.37682399374267106,1.0,0.680735947132679,1.0,1.0
'Martin Scorsese',0.030038855664634462,0.6824130018005797,-0.4467059713580746,0.2284495469194,2.0
'Mary Robinson',-0.28916951742427394,0.7145500009107799,0.4906306223316468,0.9048822259975019,6.0
'Mateusz Morawiecki',0.03836110174811968,1.0,0.8624429036771228,1.0,1.0
'Matt Damon',-0.1445877831855023,1.0,-1.2466258638435312,1.0,1.0
'Matt Gaetz',-0.39663849054580824,0.9006101420944637,-0.18556621733251857,1.0887951716443145,59.0
'Matteo Salvini',-0.46709955795331765,1.3574255359778993,0.013508983096589036,1.079658086414334,7.0
'Meghan Markle',-0.05481106231800256,1.1297134926321808,0.29176677525527583,1.0519162097971835,39.0
'Megyn Kell',-0.3901667652742542,0.42566934391244515,0.3571641814023678,0.5431348675256402,2.0
'Melania Trump',-0.10256447755478176,0.7723614695676869,-0.397843748780018,0.6813515392238491,25.0
'Merrick Garland',0.05330299565120711,0.7667935282418422,-0.010449060815182414,0.7323118864526247,44.0
'Michael Cohen',-0.6389394632215257,0.7522962106118017,-0.16372427207942558,0.7683118573843999,11.0
'Michael Mann',-0.41692151279013373,1.0,-1.6723929284588208,1.0,1.0
'Mike Pence',0.34448543530001763,0.8511247016778288,-0.45750247342355727,1.2090751744475052,8.0
'Mohammed Bin Salman',-0.40615584248640696,0.19148987697267109,-0.42688773340717884,0.8041160122917393,4.0
'Mohammed bin Salman',-1.6453877099013474,1.0,-0.28173516802578896,1.0,1.0
'Nancy Mace',-0.162148939251573,1.0767727612297224,0.03459303929215128,1.1275302150875313,44.0
'Narendra Modi',0.12449216967689983,1.04735358060417,0.02620424612762297,1.1581923588970917,16.0
'Nicolas Sarkozy',-0.6520751275885198,0.7664371275900294,-0.3314344698572228,0.7024223068801627,21.0
'Nikki Haley',0.32568744417491147,0.5378326433377888,0.019907403458289608,1.0513014384498776,6.0
'Noor Alfallah',-0.5711096506606325,1.197715891895863,-0.7381996987008259,0.5838856688783595,3.0
'Olaf Scholz',0.9613879216394257,1.0,0.000424949563134483,1.0,1.0
'Olivia Rodrigo',0.06481172115117058,0.9058290852030049,0.24155703764381364,0.9828481511544064,86.0
'Oprah Winfrey',-0.49518912469044285,1.6304829913912542,-0.146381057313703,1.238327988435065,7.0
'Patti LaBelle',0.4850570822239872,0.44067573818144345,0.37690331370834823,1.1726313014441963,3.0
'Paul Gosar',0.15511572932162607,1.0,-1.2367272279657977,1.0,1.0
'Pedro Sánchez',-1.432005775901007,1.0,1.1118274132453652,1.0,1.0
'Penny Mordaunt',-0.401653258065467,1.3778057050277628,0.6061298433999367,1.6479916153830696,4.0
'Pete Davidson',-0.07272727272727272,1.0,0.26590909090909093,1.0,1.0
'Peter Thiel',0.26397332629930503,1.0,-0.6261832559224438,1.0,1.0
'Petro Poroshenko',0.30828388439818954,1.1107224285811024,0.48304748787797563,1.1718853793900483,7.0
'Pope Francis',-0.17420975472210432,1.0,-1.38252527068459,1.0,1.0
'Premier ministre',0.0,1.0,0.0,1.0,1.0
'Prince Andrew',0.23987239391174078,0.7055573978238521,0.25993779197448663,0.4844934447574915,5.0
'Prince Archie',0.4834684196843867,0.9994691018081933,0.39993054098108194,1.1987609932599865,22.0
'Prince Charles',0.08577494503412872,0.8168343232756632,0.06565781303341868,1.140786825832413,47.0
'Prince George',-0.6345644296904533,0.6318386691475929,-0.13998319915058924,0.3448359081586014,5.0
'Prince Harry',0.018869950990067108,0.8656545639387859,-0.11965299415700643,0.956430407080531,45.0
'Prince William',0.32768090360172153,1.0313142427871957,1.0592873024072427,0.9689153680799183,15.0
'Princess Diana',-0.19308237798102287,0.5391740619161218,-0.3833600403913565,1.0468479294724569,2.0
'Putin',-0.3523652450031346,0.8368383107294648,-0.165377179561857,0.725607530312076,20.0
'Queen Camilla',0.9535791589127002,1.0,0.3339623468575851,1.0,1.0
'Queen Elizabeth II',-0.03146043175405026,0.49903372503354354,-0.40404526446534145,0.6457589515197608,6.0
'Rand Paul',-0.18322998180923458,1.2735075156301003,-0.09667553695715321,0.9715647620641208,21.0
'Raphael Warnock',0.5872206187260298,1.0,-0.7466893824539933,1.0,1.0
'Recep Tayyip Erdogan',-0.3525857115802714,1.0811546290645035,0.17138955822213855,0.23971844406528503,4.0
'Rishi Sunak',-0.06018801623584742,0.9146842530395123,-0.15183258172881114,0.764911603446868,34.0
'Robert Oppenheimer',0.15,1.0,0.27666666666666667,1.0,1.0
'Robert de Niro',-0.18601283852472406,1.0,-0.5742617355852627,1.0,1.0
'Roger Federer',-0.0005125394174007274,0.761518559155707,0.09734761199384401,0.6601739252065282,7.0
'Roman Pacino',1.2745603093595212,0.20413575860199065,0.45342133987563155,0.3998800510270273,2.0
'Ron DeSantis',-0.04366043378502067,0.9084667677865192,0.18991346557399083,0.9775524281193034,59.0
'Ron Johnson',0.2774789607072923,1.0091114588787111,0.024592047048505393,0.7916314640691692,25.0
'Ronna McDaniel',0.44412544949395427,1.0735843650248726,0.18267649246982795,0.8535511442397413,37.0
'Rosa Parks',-0.9676215440580075,0.5063876502011513,0.17824127825485625,0.9183902967236979,3.0
'Rudy Giuliani',-0.06384482736402493,0.6514262574833757,-0.4480671359031946,0.7463934685684308,18.0
'Rupert Murdoch',-0.20583070962763936,0.7938695631779678,-0.6050578300957724,0.4285763773115566,3.0
'Sam Altman',0.22134073969754256,1.1247067632051173,0.4332422853956926,1.213808872931352,21.0
'Sam Bankman-Fried',-0.2621059586633401,0.7487254433663708,-0.23475140625836147,0.8563301178423544,131.0
'Sam H',0.11371901487480676,0.9804812541732336,0.19269782034230395,0.8818552067542973,25.0
'Sara Haines',0.03585254866447903,0.9114569846123666,0.10560105843553973,0.7878882991554492,9.0
'Sean Hannity',0.2829921329111231,1.0187968557627332,0.4234264342703412,1.1804742697900545,25.0
'Sergei Shoigu',-0.06672443722948551,0.8436922582540253,-0.3759616302291787,0.8839470004000903,36.0
'Sergei Surovikin',0.5168048900125356,0.4305324962370917,0.07799782656669324,0.9765144496264673,2.0
'Sergio Mattarella',0.1320264239466824,1.1427822646971866,0.12898103901555927,0.8842908372008571,11.0
'Sherri Shepherd',-0.03739525079774769,0.43104192164449817,-0.012581212488775882,0.08950574433737343,2.0
'Stefan Aust',0.9816924961821564,1.0,1.0495059440388017,1.0,1.0
'Steve Doocy',-0.07650977512564987,1.3001559789288475,-0.035691107504195276,1.0938893843085358,22.0
'Steve Jobs',0.52625,0.6699836751742538,0.845,0.21920310216782973,2.0
'Steve Scalise',0.08848869044549104,0.9998191927434258,0.14077260766547445,0.9496685200395079,44.0
'Stormy Daniels',-0.4728057706982683,0.7603227998576108,-0.08349526393822215,0.7713334500997299,27.0
'Sultan al-Jaber',0.40881462056033563,1.6974132452221191,0.19838233736577604,1.1489971258357004,4.0
'Sundar Pichai',-0.415751230029075,0.7334842589948477,0.40330855582262687,1.5316442426447965,5.0
'Sunny Hostin',0.061766012015696856,1.0809700739308774,0.18585233852074193,1.0966952610737097,35.0
'Taylor Swift',0.08192162445899161,0.9281335544718504,0.11019465616589,0.8434495196953287,68.0
'Ted Cruz',-1.0451437606424332,0.9535023656934603,0.9019172999280272,1.218218496000957,5.0
'Tim Cook',0.7169261362942194,0.5968593579173186,-0.18711761281804376,0.7266754870409226,3.0
'Tim Scott',0.19116386608479516,1.1291706475663534,0.6628477722350388,0.8804144831666151,7.0
'Tina Turner',-0.1785187241892799,1.0,0.5321795532632985,1.0,1.0
'Tom Brady',0.07200961504296303,1.0741456878548095,0.014195295980737075,0.9155876568964209,58.0
'Tom Kaulitz',-0.07144727017110165,0.0766629648572212,0.5700344378538368,0.1938495669673808,2.0
'Tony Bennett',-0.0349162200739906,1.2877127612646453,-0.09533791563853242,0.7954237169123899,10.0
'Tucker Carlson',-0.04117619716835578,0.671360267518141,-0.3604866418399413,0.8346485695880957,32.0
'Vassily Nebenzia',-0.15170077441865754,1.0850689719132913,0.010116519068334395,1.0197249950912612,10.0
'Viktor Orbán',-0.5150665730349393,0.11065926133263088,-0.7732813965181169,0.02650458605363068,2.0
'Viktor Shokin',0.1582483458174747,1.095323025972587,0.23704001185181725,1.1327006996696622,30.0
'Vivek Ramaswamy',0.2479176795995286,1.1352300333241907,0.03318372514435201,1.0140690067673888,110.0
'Vladimir Putin',-0.18929945241720136,0.6392382234393411,-0.38147863783996483,0.7755313869551561,12.0
'Vo Van Thuong',-0.03978935430975785,0.9045993158155052,-0.011170405043134839,1.0328459008582866,21.0
'Volodymyr Zelenskiy',-0.1134565812435404,0.6722607006640502,-0.8869284177217379,1.0381963041869295,12.0
'Volodymyr Zelenskyy',-0.6416052955233297,1.6895166506135544,-0.07228689669628047,0.870627170968879,9.0
'Warren Buffet',0.10488112031456827,0.8323270715252583,0.28545475886882016,0.9779916955015852,6.0
'Warren Buffett',0.13990714921955955,1.3077335858223313,0.27452523718290206,0.7781188817776912,7.0
'Werner von Braun',-1.2952078016848103,1.0,1.064101339746973,1.0,1.0
'Xi Jinping',0.2148565520742109,1.7809909927166845,-0.0023004272728197484,0.826382209475424,9.0
'Yevgeny Prigozhin',-0.458197476271458,0.6000754467748147,-0.3403495378444528,0.8574367475801375,52.0
'nan nan',-0.07457047199634913,0.8767398222864,0.030238345339285762,0.9097057507387357,60.0
Bret Baier,0.26438164586232177,1.090401133727563,0.12049329917906579,0.576318549337612,5.0
